Company Name,Location,Job Title,job_category,python_yn,R_yn,spark,aws,excel,avg_salary
sunbit,"los angeles, ca",fraud data analyst,Data Analyst,,,,,,
sunbit,"los angeles, ca",fraud data analyst,Data Analyst,,,,,,
cadre5,"knoxville, tn",geospatial data analyst,Data Analyst,,,,,,
"applied research laboratories
3.7","austin, tx",geospatial software developer and data scientist,Data Scientist,1,0,0,1,0,219440
"applied research laboratories
3.7","austin, tx",geospatial software developer and data scientist,Data Scientist,1,0,0,1,0,219440
double m resources,"brea, ca",health data analyst,Data Analyst,,,,,,
double m resources,"brea, ca",health data analyst,Data Analyst,,,,,,
double m resources,"brea, ca",health data analyst,Data Analyst,,,,,,
double m resources,"brea, ca",health data analyst,Data Analyst,,,,,,
"university of maryland medical system
3.4","linthicum, md",healthcare data scientist,Data Scientist,1,0,0,0,0,182000
insight global,"birmingham, al",healthcare networks data analyst,Data Analyst,,,,,,
ryder system,"nashville, tn",hr data analyst,Data Analyst,,,,,,
ticketmaster,"los angeles, ca",hr systems & data analyst,Data Analyst,,,,,,
ticketmaster,"los angeles, ca",hr systems & data analyst,Data Analyst,,,,,,
community health group,"chula vista, ca",informatics data analyst,Data Analyst,,,,,,
community health group,"chula vista, ca",informatics data analyst,Data Analyst,,,,,,
"motorola solutions
3.7","chicago, il",information security data analyst,Data Analyst,1,0,1,0,0,126880
"motorola solutions
3.7","chicago, il",information security data analyst,Data Analyst,1,0,1,0,0,126880
"oceanfirst financial
4.3","red bank, nj",information security data analyst,Data Analyst,0,0,0,1,0,120640
booz allen hamilton,"fort irwin, ca","information, data, and process management analyst new",Data Scientist,,,,,,
insight global,"atlanta, ga",insight global,Data Scientist,,,,,,
insight global,"atlanta, ga",insight global,Data Scientist,,,,,,
insight global,"atlanta, ga",insight global,Data Scientist,,,,,,
insight global,"birmingham, al",insight global,Data Scientist,,,,,,
insight global,"irvine, ca",insight global,Data Scientist,,,,,,
insight global,"irvine, ca",insight global,Data Scientist,,,,,,
insight global,"nashville, tn",insight global,Data Scientist,,,,,,
audubon companies,"santa barbara, ca",inspection data analyst,Data Analyst,,,,,,
audubon companies,"santa barbara, ca",inspection data analyst,Data Analyst,,,,,,
"transunion
3.9","atlanta, ga",insurance data scientist,Data Scientist,1,0,1,0,0,176800
"clearwater analytics
4.2","boise, id",insurance financial data analyst,Data Analyst,0,0,0,0,1,132080
asml,"san diego, ca",internship - business performance engineering - data analyst,Data Analyst,,,,,,61360
asml,"san diego, ca",internship - business performance engineering - data analyst,Data Analyst,,,,,,61360
"arbella insurance
3.4","quincy, ma",it - data engineer ii,Data Engineer,0,0,1,0,1,187200
"arbella insurance
3.4","quincy, ma",it - data engineer ii,Data Engineer,0,0,1,0,1,187200
"arbella insurance
3.4","quincy, ma",it - data engineer ii,Data Engineer,0,0,1,0,1,187200
"the hanover insurance group
3.7","worcester, ma",it associate data analyst,Data Analyst,0,0,0,0,0,112320
"the hanover insurance group
3.7","worcester, ma",it associate data analyst,Data Analyst,0,0,0,0,0,112320
"efficus, inc.","atlanta, ga",it data analyst,Data Analyst,,,,,,
womanhaven a center for family solutions,"el centro, ca",it/ data analyst,Data Analyst,,,,,,45760
womanhaven a center for family solutions,"el centro, ca",it/ data analyst,Data Analyst,,,,,,45760
byrider,"buford, ga",jd logistics - data analyst,Data Analyst,,,,,,
"webfx.com
4.7","harrisburg, pa",jr. business data analyst,Data Analyst,0,0,0,0,1,117520
"mitre
3.2","mclean, va",jr. data scientist,Data Scientist,1,0,1,0,1,221520
"a&s management, inc.",california,junior business data analyst,Data Analyst,,,,,,
synergisticit,"altadena, ca",junior data analyst,Data Analyst,,,,,,
synergisticit,"altadena, ca",junior data analyst,Data Analyst,,,,,,
"the hsc health care system
3.3","washington, dc",junior data analyst,Data Analyst,0,0,0,0,1,104000
"virtual vocations, inc.","stone mountain, ga","junior data analyst job at virtual vocations, inc. in stone mountain",Data Analyst,,,,,,
synergisticit,"nashville, tn",junior data analyst/ data scientist /java programmer,Data Scientist,,,,,,
synergisticit,"san diego, ca",junior data analyst/engineer - remote,Data Analyst,,,,,,
synergisticit,"san diego, ca",junior data analyst/engineer - remote,Data Analyst,,,,,,
synergisticit,"atlanta, ga",junior data scientist /data analyst with power bi/ java git programmer,Data Scientist,,,,,,
synergisticit,"albany, ga",junior data scientist/data analyst / java devops developer,Data Scientist,,,,,,
verdani partners,"carlsbad, ca","junior energy data analyst at verdani partners carlsbad, ca",Data Analyst,,,,,,62500
verdani partners,"carlsbad, ca","junior energy data analyst at verdani partners carlsbad, ca",Data Analyst,,,,,,62500
f2onsite,"nashville, tn",l1 data center operations support,Data Scientist,,,,,,
"glassdoor
4.0","san francisco, ca",lead big data engineer,Data Engineer,1,0,1,1,1,336960
"glassdoor
4.0","san francisco, ca",lead big data engineer,Data Engineer,1,0,1,1,1,336960
ukg,"alpharetta, ga",lead business data analyst,Data Analyst,,,,,,
"signpost
3.9","new york, ny",lead data analyst,Data Analyst,0,0,1,0,0,97760
"signpost
3.9","new york, ny",lead data analyst,Data Analyst,0,0,1,0,0,97760
"credit sesame
4.1","mountain view, ca",lead data engineer,Data Engineer,1,0,1,1,0,426400
"credit sesame
4.1","mountain view, ca",lead data engineer,Data Engineer,1,0,1,1,0,426400
"credit sesame
4.1","mountain view, ca",lead data engineer,Data Engineer,1,0,1,1,0,426400
"strategic employment partners
4.7","san francisco, ca",lead data engineer (python),Data Engineer,1,0,0,1,0,196560
"strategic employment partners
4.7","san francisco, ca",lead data engineer (python),Data Engineer,1,0,0,1,0,196560
goodrx,california,lead data operations analyst,Data Scientist,,,,,,176000
goodrx,california,lead data operations analyst,Data Scientist,,,,,,176000
"massmutual
3.6","boston, ma",lead data scientist,Data Scientist,1,0,1,1,0,341120
"massmutual
3.6","boston, ma",lead data scientist,Data Scientist,1,0,1,1,0,341120
"patientpoint
3.8","cincinnati, oh",lead data scientist,Data Scientist,1,0,0,0,1,208000
"redjack
4.1","silver spring, md",lead data scientist,Data Scientist,1,0,0,0,0,276640
"visa inc.
3.7","bellevue, wa",lead data scientist,Data Scientist,1,0,0,0,1,383760
"visa inc.
3.7","bellevue, wa",lead data scientist,Data Scientist,1,0,0,0,1,383760
"zest ai
3.9","burbank, ca",lead data scientist,Data Scientist,1,0,0,0,1,374400
"zest ai
3.9","burbank, ca",lead data scientist,Data Scientist,1,0,0,0,1,374400
"blue cross & blue shield of rhode island
3.4","providence, ri",lead health data analyst - front end,Data Analyst,0,0,0,1,0,208000
the wonderful company,"los angeles, ca",lead healthcare data analyst,Data Analyst,,,,,,117500
the wonderful company,"los angeles, ca",lead healthcare data analyst,Data Analyst,,,,,,117500
resource informatics group,"irvine, ca",lead qa data analyst - warranty model lead,Data Analyst,,,,,,
greenberg traurig llp,"atlanta, ga",legal data analyst,Data Analyst,,,,,,
"information builders
3.2","new york, ny",machine learning engineer,Data Scientist ,1,0,0,1,1,260000
"information builders
3.2","new york, ny",machine learning engineer,Data Scientist ,1,0,0,1,1,260000
"mteq
4.0","fort belvoir, va",machine learning engineer,Data Scientist ,1,0,0,0,0,180960
"mteq
4.0","fort belvoir, va",machine learning engineer,Data Scientist ,1,0,0,0,0,180960
"stratagem group
4.3","aurora, co",machine learning engineer,Data Scientist ,1,0,1,1,1,209040
"ck-12 foundation
4.1","palo alto, ca",machine learning engineer (nlp),Data Scientist ,1,0,0,1,1,230880
"cboe global markets
3.7","lenexa, ks",machine learning engineer - regulatory,Data Scientist ,1,0,0,0,1,180960
"cboe global markets
3.7","lenexa, ks",machine learning engineer - regulatory,Data Scientist ,1,0,0,0,1,180960
"cboe global markets
3.7","lenexa, ks",machine learning engineer - regulatory,Data Scientist ,1,0,0,0,1,180960
"software engineering institute
2.6","pittsburgh, pa",machine learning research scientist,Data Scientist ,1,0,0,0,0,249600
"software engineering institute
2.6","pittsburgh, pa",machine learning research scientist,Data Scientist ,1,0,0,0,0,249600
"tapjoy
3.9","san francisco, ca",manager of data science,Data Scientist ,1,0,1,0,0,132080
"agios pharmaceuticals
3.8","cambridge, ma","manager, safety scientist, medical safety & risk management",Data Scientist ,0,0,0,0,1,200720
"pa consulting
3.4","boston, ma",managing data scientist/ml engineer,Data Scientist,0,0,1,0,1,223600
"pa consulting
3.4","boston, ma",managing data scientist/ml engineer,Data Scientist,0,0,1,0,1,223600
"sv microwave
3.4","west palm beach, fl",market data analyst,Data Analyst,0,0,0,0,0,91520
"sv microwave
3.4","west palm beach, fl",market data analyst,Data Analyst,0,0,0,0,0,91520
"citadel federal credit union
3.9","exton, pa",marketing data analyst,Data Analyst,1,0,0,0,0,101920
"citadel federal credit union
3.9","exton, pa",marketing data analyst,Data Analyst,1,0,0,0,0,101920
directv,"el segundo, ca",marketing data analyst,Data Analyst,,,,,,
directv,"el segundo, ca",marketing data analyst,Data Analyst,,,,,,
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0,0,0,0,1,100880
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0,0,0,0,1,100880
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0,0,0,0,1,100880
"san manuel casino
3.6","highland, ca",marketing data analyst,Data Analyst,0,0,0,0,1,100880
true north custom,"ridgeside, tn",marketing data analyst,Data Analyst,,,,,,
prizepicks,"atlanta, ga",marketing data analyst - central reporting,Data Analyst,,,,,,
skyworks solutions,"irvine, ca",marketing data analyst co-op- winter/spring,Data Analyst,,,,,,
skyworks solutions,"irvine, ca",marketing data analyst co-op- winter/spring,Data Analyst,,,,,,
"fareportal
3.8","new york, ny","marketing data analyst, may 2020 undergrad",Data Analyst,0,0,0,0,1,135200
"fareportal
3.8","new york, ny","marketing data analyst, may 2020 undergrad",Data Analyst,0,0,0,0,1,135200
lodge cast iron,"south pittsburg, tn",master data analyst,Data Analyst,,,,,,
"beebe healthcare
3.6","lewes, de",med tech/lab scientist - laboratory,Data Scientist ,0,0,0,0,0,57200
"beebe healthcare
3.6","lewes, de",med tech/lab scientist - laboratory,Data Scientist ,0,0,0,0,0,57200
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist ,0,0,0,0,0,57200
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist ,0,0,0,0,0,57200
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist ,0,0,0,0,0,57200
"beebe healthcare
3.6","millville, de",med tech/lab scientist- south coastal lab,Data Scientist ,0,0,0,0,0,57200
"tower health
3.6","west reading, pa",medical lab scientist,Data Scientist ,0,0,0,0,0,42640
"tower health
3.6","west reading, pa",medical lab scientist,Data Scientist ,0,0,0,0,0,42640
"catholic health initiatives
3.2","omaha, ne",medical lab scientist - mlt,Data Scientist ,0,0,0,0,0,52000
"catholic health initiatives
3.2","omaha, ne",medical lab scientist - mlt,Data Scientist ,0,0,0,0,0,52000
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist ,0,0,0,1,0,44720
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist ,0,0,0,1,0,44720
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist ,0,0,0,1,0,44720
"texas health huguley hospital
4.0","burleson, tx",medical laboratory scientist,Data Scientist ,0,0,0,1,0,44720
"veterans affairs, veterans health administration
3.4","new orleans, la",medical technologist / clinical laboratory scientist,Data Scientist ,0,0,0,0,0,41600
"bluecross blueshield of tennessee
3.8","chattanooga, tn",mongodb data engineer ii,Data Engineer,0,0,0,0,1,221520
carter's,"atlanta, ga",operations analyst - data & analytics,Data Scientist,,,,,,
ameripharma,"laguna hills, ca",pharmacy data analyst,Data Analyst,,,,,,
ameripharma,"laguna hills, ca",pharmacy data analyst,Data Analyst,,,,,,
colonial pipeline company,"alpharetta, ga",pipeline data analyst,Data Analyst,,,,,,
"the hanover insurance group
3.7","worcester, ma",pl actuarial-lead data scientist,Data Scientist,1,0,0,0,1,304720
"the hanover insurance group
3.7","worcester, ma",pl actuarial-lead data scientist,Data Scientist,1,0,0,0,1,304720
"takeda pharmaceuticals
3.7","boston, ma",pricipal scientist molecular and cellular biologist,Data Scientist ,0,0,0,0,1,159120
"takeda pharmaceuticals
3.7","boston, ma",pricipal scientist molecular and cellular biologist,Data Scientist ,0,0,0,0,1,159120
callaway golf,"carlsbad, ca",principal data & visualization analyst,Data Scientist,,,,,,
callaway golf,"carlsbad, ca",principal data & visualization analyst,Data Scientist,,,,,,
"autodesk
4.0","san francisco, ca","principal data engineer, data platform & insights",Data Engineer,1,0,1,0,1,338000
"astrazeneca
3.9","gaithersburg, md",principal data scientist,Data Scientist,1,0,0,0,1,306800
"northrop grumman
3.7","san jose, ca",principal data scientist,Data Scientist,1,0,0,0,0,359840
"northrop grumman
3.7","san jose, ca",principal data scientist,Data Scientist,1,0,0,0,0,359840
"the climate corporation
3.2","san francisco, ca",principal data scientist,Data Scientist,0,0,0,1,1,403520
"the climate corporation
3.2","san francisco, ca",principal data scientist,Data Scientist,0,0,0,1,1,403520
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,1,0,0,1,0,292240
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,1,0,0,1,0,292240
"recursion pharmaceuticals
4.7","salt lake city, ut",principal data scientist (computational chemistry),Data Scientist,1,0,0,1,0,292240
ca-one tech cloud,"san francisco, ca",principal data scientist with over 10 years experience,Data Scientist,1,0,0,1,1,468000
ca-one tech cloud,"san francisco, ca",principal data scientist with over 10 years experience,Data Scientist,1,0,0,1,1,468000
"sage intacct
4.7","san francisco, ca",principal machine learning scientist,Data Scientist ,1,0,0,0,0,483600
kronos bio,"cambridge, ma","principal research scientist/team lead, medicinal chemistry - oncology",Data Scientist ,0,0,0,0,0,275600
"takeda pharmaceuticals
3.7","boston, ma",principal scientist - immunologist,Data Scientist ,0,0,0,0,1,291200
"takeda pharmaceuticals
3.7","boston, ma",principal scientist - immunologist,Data Scientist ,0,0,0,0,1,291200
"rochester regional health
3.3","rochester, ny","principal scientist, chemistry & immunology",Data Scientist ,0,0,0,0,0,175760
"rochester regional health
3.3","rochester, ny","principal scientist, chemistry & immunology",Data Scientist ,0,0,0,0,0,175760
"rochester regional health
3.3","rochester, ny","principal scientist, chemistry & immunology",Data Scientist ,0,0,0,0,0,175760
"rochester regional health
3.3","rochester, ny","principal scientist, hematology",Data Scientist ,0,0,0,0,0,175760
"rochester regional health
3.3","rochester, ny","principal scientist, hematology",Data Scientist ,0,0,0,0,0,175760
"rochester regional health
3.3","rochester, ny","principal scientist, hematology",Data Scientist ,0,0,0,0,0,175760
"iqvia
3.6","plymouth meeting, pa","principal, data science - advanced analytics",Data Scientist ,0,0,0,0,0,231920
"iqvia
3.6","plymouth meeting, pa","principal, data science - advanced analytics",Data Scientist ,0,0,0,0,0,231920
bytedance,california,procurement data analyst (multiple positions),Data Analyst,,,,,,181178.5
bytedance,california,procurement data analyst (multiple positions),Data Analyst,,,,,,181178.5
chainalysis inc.,"knoxville, tn",product data analyst,Data Analyst,,,,,,
"esri
3.5","arlington, va",product engineer – data science,Data Scientist ,1,0,0,0,0,170560
"esri
3.5","arlington, va",product engineer – data science,Data Scientist ,1,0,0,0,0,170560
"esri
3.5","redlands, ca",product engineer – spatial data science and statistical analysis,Data Scientist ,1,0,1,0,1,142480
"esri
3.5","redlands, ca",product engineer – spatial data science and statistical analysis,Data Scientist ,1,0,1,0,1,142480
"numeric, llc
3.2","phila, pa",product manager/data evangelist,Data Scientist ,1,0,0,1,0,153920
diversified gas & oil corporation,"birmingham, al",production data analyst,Data Analyst,,,,,,
"trinet
3.3","dublin, ca",products data analyst ii,Data Analyst,0,0,0,0,1,256880
"trinet
3.3","dublin, ca",products data analyst ii,Data Analyst,0,0,0,0,1,256880
"general dynamics information technology
3.4","washington, dc",program/data analyst,Data Analyst,0,0,0,0,1,160160
"regal medical group, inc","los angeles, ca",project coordinator / data analyst i,Data Analyst,,,,,,54080
"regal medical group, inc","los angeles, ca",project coordinator / data analyst i,Data Analyst,,,,,,54080
"alliance source testing
4.0","alabaster, al",project scientist,Data Scientist ,0,0,0,0,0,82160
"software engineering institute
2.6","pittsburgh, pa","project scientist - auton lab, robotics institute",Data Scientist ,0,0,0,0,1,152880
"software engineering institute
2.6","pittsburgh, pa","project scientist - auton lab, robotics institute",Data Scientist ,0,0,0,0,1,152880
"software engineering institute
2.6","pittsburgh, pa","project scientist - auton lab, robotics institute",Data Scientist ,0,0,0,0,1,152880
georgia office of the attorney general,"atlanta, ga",prosecutions- organized retail crime - data analyst,Data Analyst,,,,,,
"karyopharm therapeutics inc.
2.9","newton, ma",pv scientist,Data Scientist ,0,0,0,0,1,190320
"karyopharm therapeutics inc.
2.9","newton, ma",pv scientist,Data Scientist ,0,0,0,0,1,190320
synergisticit,"las vegas, nv",python programmer (remote)/ data analyst (remote),Data Analyst,,,,,,
synergisticit,"las vegas, nv",python programmer (remote)/ data analyst (remote),Data Analyst,,,,,,
"advanced bioscience laboratories
2.7","rockville, md",quality control scientist iii- analytical development,Data Scientist ,0,0,0,0,1,167440
"hp inc.
4.0","vancouver, wa",r&d data analysis scientist,Data Scientist ,0,0,0,0,0,202800
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist ,0,0,0,0,0,109200
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist ,0,0,0,0,0,109200
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist ,0,0,0,0,0,109200
"teasdale latin foods
2.4","hoopeston, il",r&d specialist/ food scientist,Data Scientist ,0,0,0,0,0,109200
"hp inc.
4.0","vancouver, wa",r&d sr data scientist,Data Scientist,0,0,1,1,0,266240
"decisive analytics corporation
4.7","huntsville, al",radar data analyst,Data Analyst,1,0,0,0,1,122720
"decisive analytics corporation
4.7","huntsville, al",radar data analyst,Data Analyst,1,0,0,0,1,122720
avanciers,"culver city, ca",regulatory data analyst - pro services,Data Analyst,,,,,,
"southwest research institute
3.9","san antonio, tx",research computer scientist - research engineer - sr. computer scientist - software development,Data Scientist ,1,0,0,1,1,148720
"southwest research institute
3.9","san antonio, tx",research computer scientist - research engineer - sr. computer scientist - software development,Data Scientist ,1,0,0,1,1,148720
fort valley state university,"fort valley, ga",research data analyst,Data Analyst,,,,,,
"boys town
3.8","omaha, ne",research scientist,Data Scientist ,0,0,0,0,1,109200
"boys town hospital
2.9","omaha, ne",research scientist,Data Scientist ,0,0,0,0,1,127920
"gns healthcare
1.9","cambridge, ma",research scientist,Data Scientist ,0,0,0,1,0,182000
"rochester regional health
3.3","rochester, ny",research scientist,Data Scientist ,0,0,0,0,0,126880
"southwest research institute
3.9","san antonio, tx",research scientist - biological safety,Data Scientist ,0,0,0,0,0,124800
"mitsubishi electric research labs
4.6","cambridge, ma",research scientist / principal research scientist - multiphysical systems,Data Scientist ,0,0,0,0,0,348400
"mitsubishi electric research labs
4.6","cambridge, ma",research scientist or senior research scientist - computer vision,Data Scientist ,0,0,0,1,1,251680
"riverside research institute
3.6","beavercreek, oh",research scientist – security and privacy,Data Scientist ,1,0,0,0,0,194480
"riverside research institute
3.6","beavercreek, oh",research scientist – security and privacy,Data Scientist ,1,0,0,0,0,194480
kronos bio,"cambridge, ma","research scientist, immunology - cancer biology",Data Scientist ,0,0,0,0,1,249600
kronos bio,"cambridge, ma","research scientist, immunology - cancer biology",Data Scientist ,0,0,0,0,1,249600
kronos bio,"cambridge, ma","research scientist, immunology - cancer biology",Data Scientist ,0,0,0,0,1,249600
"software engineering institute
2.6","pittsburgh, pa","research scientist, machine learning department",Data Scientist ,1,0,0,0,0,223600
mississippi state personnel board,mississippi,research/data analyst i,Data Analyst,,,,,,
state of mississippi,"jackson, ms",research/data analyst ii,Data Analyst,,,,,,
tombras,"atlanta, ga",retail media network data analyst,Data Analyst,,,,,,
"hover
4.8","san francisco, ca",revenue analytics manager,Data Scientist ,0,0,0,0,1,127920
"hover
4.8","san francisco, ca",revenue analytics manager,Data Scientist ,0,0,0,0,1,127920
"hover
4.8","san francisco, ca",revenue analytics manager,Data Scientist ,0,0,0,0,1,127920
"state of wisconsin investment board
2.7","madison, wi","risk and analytics it, data scientist",Data Scientist,1,0,0,0,0,249600
"state of wisconsin investment board
2.7","madison, wi","risk and analytics it, data scientist",Data Scientist,1,0,0,0,0,249600
regions bank,"hoover, al",risk information technology and data analyst,Data Analyst,,,,,,
"rit solutions, inc.","atlanta, ga","rit solutions, inc. is hiring: data analyst in atlanta",Data Analyst,,,,,,
broadvoice,"los angeles, ca",sales data analyst,Data Analyst,,,,,,
broadvoice,"los angeles, ca",sales data analyst,Data Analyst,,,,,,
neogov,"los angeles, ca",sales operations data analyst,Data Analyst,,,,,,
neogov,"los angeles, ca",sales operations data analyst,Data Analyst,,,,,,
"emtec, inc.
3.9","chicago, il",salesforce analytics consultant,Data Scientist ,1,0,0,0,0,138320
"emtec, inc.
3.9","chicago, il",salesforce analytics consultant,Data Scientist ,1,0,0,0,0,138320
"eag laboratories
2.7","maryland heights, mo",scientist,Data Scientist ,0,0,0,0,1,158080
"edgewell personal care
3.4","allendale, nj",scientist,Data Scientist ,0,0,0,1,0,171600
"general dynamics information technology
3.4","suitland, md",scientist,Data Scientist ,0,0,0,0,0,177840
"reynolds american
3.1","winston-salem, nc",scientist - analytical services,Data Scientist ,0,0,0,0,1,206960
"reynolds american
3.1","winston-salem, nc",scientist - analytical services,Data Scientist ,0,0,0,0,1,206960
"reynolds american
3.1","winston-salem, nc",scientist - analytical services,Data Scientist ,0,0,0,0,1,206960
"crown bioscience
2.4","san diego, ca",scientist - biomarker and flow cytometry,Data Scientist ,0,0,0,0,0,146640
"crown bioscience
2.4","san diego, ca",scientist - biomarker and flow cytometry,Data Scientist ,0,0,0,0,0,146640
"crown bioscience
2.4","san diego, ca",scientist - biomarker and flow cytometry,Data Scientist ,0,0,0,0,0,146640
"astrazeneca
3.9","gaithersburg, md",scientist - cvrm metabolism - in vivo pharmacology,Data Scientist ,0,0,0,0,0,191360
"biomarin pharmaceutical
3.8","novato, ca","scientist 2, qc viral vector",Data Scientist ,0,0,0,0,1,349440
"blueprint medicines
3.9","cambridge, ma","scientist i/ii, biology",Data Scientist ,0,0,0,0,1,212160
"reynolds american
3.1","owensboro, ky",scientist manufacturing - kentucky bioprocessing,Data Scientist ,0,0,0,0,0,215280
"reynolds american
3.1","owensboro, ky",scientist manufacturing - kentucky bioprocessing,Data Scientist ,0,0,0,0,0,215280
"reynolds american
3.1","owensboro, ky",scientist manufacturing pharma - kentucky bioprocessing,Data Scientist ,0,0,0,0,0,215280
"reynolds american
3.1","owensboro, ky",scientist manufacturing pharma - kentucky bioprocessing,Data Scientist ,0,0,0,0,0,215280
monte rosa therapeutics,"cambridge, ma","scientist – cancer discovery, molecular assay",Data Scientist ,0,0,0,0,1,244400
"rubius therapeutics
4.4","cambridge, ma","scientist, analytical development",Data Scientist ,0,0,0,0,0,128960
"rubius therapeutics
4.4","cambridge, ma","scientist, analytical development",Data Scientist ,0,0,0,0,0,128960
"cerus corporation
2.1","concord, ca","scientist, bacteriology",Data Scientist ,0,0,0,0,1,231920
"cerus corporation
2.1","concord, ca","scientist, bacteriology",Data Scientist ,0,0,0,0,1,231920
"cerus corporation
2.1","concord, ca","scientist, bacteriology",Data Scientist ,0,0,0,0,1,231920
"gsk
3.9","cambridge, ma","scientist, immuno-oncology",Data Scientist ,0,0,0,1,0,188240
"gsk
3.9","cambridge, ma","scientist, immuno-oncology",Data Scientist ,0,0,0,1,0,188240
"audentes therapeutics
2.9","south san francisco, ca","scientist, molecular/cellular biologist",Data Scientist ,0,0,0,0,0,151840
"audentes therapeutics
2.9","south san francisco, ca","scientist, molecular/cellular biologist",Data Scientist ,0,0,0,0,0,151840
"audentes therapeutics
2.9","south san francisco, ca","scientist, molecular/cellular biologist",Data Scientist ,0,0,0,0,0,151840
"agios pharmaceuticals
3.8","cambridge, ma","scientist, pharmacometrics",Data Scientist ,0,0,0,0,0,250640
"agios pharmaceuticals
3.8","cambridge, ma","scientist, pharmacometrics",Data Scientist ,0,0,0,0,0,250640
"rubius therapeutics
4.4","cambridge, ma","scientist/senior scientist, autoimmune",Data Scientist ,0,0,0,0,0,279760
"rubius therapeutics
4.4","cambridge, ma","scientist/senior scientist, autoimmune",Data Scientist ,0,0,0,0,0,279760
"rubius therapeutics
4.4","cambridge, ma","scientist/senior scientist, autoimmune",Data Scientist ,0,0,0,0,0,279760
intuit,"san diego, ca",senior business data analyst,Data Analyst,,,,,,
intuit,"san diego, ca",senior business data analyst,Data Analyst,,,,,,
compassx group,"irvine, ca",senior consultant - data analyst,Data Analyst,,,,,,
compassx group,"irvine, ca",senior consultant - data analyst,Data Analyst,,,,,,
lewis,"nashville, tn",senior data & analytics lead,Data Scientist,,,,,,
"tempus labs
3.0","chicago, il",senior data & machine learning scientist,Data Scientist ,1,0,0,1,0,276640
"tempus labs
3.0","chicago, il",senior data & machine learning scientist,Data Scientist ,1,0,0,1,0,276640
deposco,"alpharetta, ga",senior data analyst,Data Analyst,,,,,,
"dodge data & analytics
2.8","hamilton, nj",senior data analyst,Data Analyst,1,0,0,0,1,161200
"dodge data & analytics
2.8","hamilton, nj",senior data analyst,Data Analyst,1,0,0,0,1,161200
"integrate
4.3","phoenix, az",senior data analyst,Data Analyst,0,0,0,0,1,114400
"knowbe4
4.8","clearwater, fl",senior data analyst,Data Analyst,1,0,0,0,1,126880
"knowbe4
4.8","clearwater, fl",senior data analyst,Data Analyst,1,0,0,0,1,126880
"life360
3.9","san francisco, ca",senior data analyst,Data Analyst,1,0,0,0,0,288080
"life360
3.9","san francisco, ca",senior data analyst,Data Analyst,1,0,0,0,0,288080
"moda operandi
1.9","new york, ny",senior data analyst,Data Analyst,1,0,0,0,1,182000
"moda operandi
1.9","new york, ny",senior data analyst,Data Analyst,1,0,0,0,1,182000
"national student clearinghouse
2.9","herndon, va",senior data analyst,Data Analyst,1,0,0,0,1,127920
"national student clearinghouse
2.9","herndon, va",senior data analyst,Data Analyst,1,0,0,0,1,127920
"novetta
4.0","herndon, va",senior data analyst,Data Analyst,1,0,0,0,0,195520
providence health & services,"anaheim, ca",senior data analyst,Data Analyst,,,,,,
providence health & services,"anaheim, ca",senior data analyst,Data Analyst,,,,,,
rival,"east los angeles, ca",senior data analyst,Data Analyst,,,,,,107500
tech tammina,"suwanee, ga",senior data analyst,Data Analyst,,,,,,
phd jobs,"san diego, ca",senior data analyst (hybrid schedule),Data Analyst,,,,,,
phd jobs,"san diego, ca",senior data analyst (hybrid schedule),Data Analyst,,,,,,
bluelinx corporation,"marietta, ga","senior data analyst (pricing team) at bluelinx corporation marietta, ga",Data Analyst,,,,,,
maury regional health,"columbia, tn",senior data analyst - compliance(job id 11656),Data Analyst,,,,,,
spotter,"culver city, ca",senior data analyst - marketing analytics,Data Analyst,,,,,,160000
spotter,"culver city, ca",senior data analyst - marketing analytics,Data Analyst,,,,,,160000
emory university,"decatur, ga",senior data analyst - tfgh,Data Analyst,,,,,,
astrana health,"monterey park, ca","senior data analyst at astrana health monterey park, ca",Data Analyst,,,,,,110000
astrana health,"monterey park, ca","senior data analyst at astrana health monterey park, ca",Data Analyst,,,,,,110000
zynga inc.,california,senior data analyst at zynga inc. california,Data Analyst,,,,,,
zynga inc.,california,senior data analyst at zynga inc. california,Data Analyst,,,,,,
gold coast health plan,"camarillo, ca",senior data analyst electronic data interchange,Data Analyst,,,,,,
gold coast health plan,"camarillo, ca",senior data analyst electronic data interchange,Data Analyst,,,,,,
cynet systems,"atlanta, ga",senior data analyst job at cynet systems in atlanta,Data Analyst,,,,,,
